"MEASURE","Measure","MONTH_OCCURENCE","Month of occurence","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","TOT","Total","5","Western Australia","A","Annual","2015","2015",34483,,
"1","Births","TOT","Total","5","Western Australia","A","Annual","2016","2016",35188,,
"1","Births","TOT","Total","5","Western Australia","A","Annual","2017","2017",33660,,
"1","Births","TOT","Total","5","Western Australia","A","Annual","2018","2018",32460,,
"1","Births","TOT","Total","5","Western Australia","A","Annual","2019","2019",29239,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1975","1975",4187,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1976","1976",4280,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1977","1977",4432,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1978","1978",4190,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1979","1979",4268,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1980","1980",4165,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1981","1981",4152,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1982","1982",4156,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1983","1983",4078,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1984","1984",4146,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1985","1985",4076,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1986","1986",4118,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1987","1987",4125,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1988","1988",4372,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1989","1989",4304,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1990","1990",4524,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1991","1991",4620,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1992","1992",4433,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1993","1993",4426,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1994","1994",4495,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1995","1995",4439,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1996","1996",4324,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1997","1997",4156,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1998","1998",4176,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","1999","1999",4136,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2000","2000",4216,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2001","2001",3890,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2002","2002",4101,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2003","2003",4147,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2004","2004",4155,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2005","2005",4273,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2006","2006",4576,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2007","2007",4629,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2008","2008",4742,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2009","2009",4948,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2010","2010",5069,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2011","2011",5255,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2012","2012",5461,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2013","2013",5545,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2014","2014",5643,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2015","2015",5628,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2016","2016",5752,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2017","2017",5410,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2018","2018",5213,,
"1","Births","TOT","Total","8","Australian Capital Territory","A","Annual","2019","2019",4974,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1975","1975",333,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1976","1976",321,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1977","1977",344,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1978","1978",336,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1979","1979",324,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1980","1980",328,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1981","1981",314,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1982","1982",336,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1983","1983",306,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1984","1984",329,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1985","1985",288,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1986","1986",342,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1987","1987",320,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1988","1988",347,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1989","1989",320,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1990","1990",336,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1991","1991",341,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1992","1992",348,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1993","1993",328,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1994","1994",358,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1995","1995",335,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1996","1996",336,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1997","1997",299,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1998","1998",323,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","1999","1999",321,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2000","2000",327,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2001","2001",307,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2002","2002",317,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2003","2003",317,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2004","2004",290,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2005","2005",343,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2006","2006",364,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2007","2007",338,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2008","2008",339,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2009","2009",366,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2010","2010",444,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2011","2011",430,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2012","2012",433,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2013","2013",415,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2014","2014",443,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2015","2015",431,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2016","2016",463,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2017","2017",421,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2018","2018",433,,
"1","Births","2","February","8","Australian Capital Territory","A","Annual","2019","2019",408,,
"1","Births","6","June","0","Australia","A","Annual","1975","1975",19156,,
"1","Births","6","June","0","Australia","A","Annual","1976","1976",18806,,
"1","Births","6","June","0","Australia","A","Annual","1977","1977",19287,,
"1","Births","6","June","0","Australia","A","Annual","1978","1978",18641,,
"1","Births","6","June","0","Australia","A","Annual","1979","1979",18249,,
"1","Births","6","June","0","Australia","A","Annual","1980","1980",19070,,
"1","Births","6","June","0","Australia","A","Annual","1981","1981",19721,,
"1","Births","6","June","0","Australia","A","Annual","1982","1982",19871,,
"1","Births","6","June","0","Australia","A","Annual","1983","1983",20115,,
"1","Births","6","June","0","Australia","A","Annual","1984","1984",19760,,
"1","Births","6","June","0","Australia","A","Annual","1985","1985",19527,,
"1","Births","6","June","0","Australia","A","Annual","1986","1986",19810,,
"1","Births","6","June","0","Australia","A","Annual","1987","1987",20111,,
"1","Births","6","June","0","Australia","A","Annual","1988","1988",20716,,
"1","Births","6","June","0","Australia","A","Annual","1989","1989",21330,,
"1","Births","6","June","0","Australia","A","Annual","1990","1990",21722,,
"1","Births","6","June","0","Australia","A","Annual","1991","1991",21309,,
"1","Births","6","June","0","Australia","A","Annual","1992","1992",21855,,
"1","Births","6","June","0","Australia","A","Annual","1993","1993",21876,,
"1","Births","6","June","0","Australia","A","Annual","1994","1994",21209,,
"1","Births","6","June","0","Australia","A","Annual","1995","1995",21690,,
"1","Births","6","June","0","Australia","A","Annual","1996","1996",20900,,
"1","Births","6","June","0","Australia","A","Annual","1997","1997",21050,,
"1","Births","6","June","0","Australia","A","Annual","1998","1998",20842,,
"1","Births","6","June","0","Australia","A","Annual","1999","1999",21283,,
"1","Births","6","June","0","Australia","A","Annual","2000","2000",20927,,
"1","Births","6","June","0","Australia","A","Annual","2001","2001",20575,,
"1","Births","6","June","0","Australia","A","Annual","2002","2002",20329,,
"1","Births","6","June","0","Australia","A","Annual","2003","2003",21178,,
"1","Births","6","June","0","Australia","A","Annual","2004","2004",19529,,
"1","Births","6","June","0","Australia","A","Annual","2005","2005",22203,,
"1","Births","6","June","0","Australia","A","Annual","2006","2006",22272,,
"1","Births","6","June","0","Australia","A","Annual","2007","2007",23713,,
"1","Births","6","June","0","Australia","A","Annual","2008","2008",23397,,
"1","Births","6","June","0","Australia","A","Annual","2009","2009",24323,,
"1","Births","6","June","0","Australia","A","Annual","2010","2010",25025,,
"1","Births","6","June","0","Australia","A","Annual","2011","2011",25071,,
"1","Births","6","June","0","Australia","A","Annual","2012","2012",25212,,
"1","Births","6","June","0","Australia","A","Annual","2013","2013",24980,,
"1","Births","6","June","0","Australia","A","Annual","2014","2014",24956,,
"1","Births","6","June","0","Australia","A","Annual","2015","2015",24797,,
"1","Births","6","June","0","Australia","A","Annual","2016","2016",25811,,
"1","Births","6","June","0","Australia","A","Annual","2017","2017",24866,,
"1","Births","6","June","0","Australia","A","Annual","2018","2018",24223,,
"1","Births","6","June","0","Australia","A","Annual","2019","2019",23354,,
"1","Births","7","July","2","Victoria","A","Annual","1975","1975",5345,,
"1","Births","7","July","2","Victoria","A","Annual","1976","1976",4864,,
"1","Births","7","July","2","Victoria","A","Annual","1977","1977",4944,,
"1","Births","7","July","2","Victoria","A","Annual","1978","1978",4912,,
"1","Births","7","July","2","Victoria","A","Annual","1979","1979",4853,,
"1","Births","7","July","2","Victoria","A","Annual","1980","1980",4801,,
